id,date,hour,station_id,aqi,main_pollutant,co,co_avg8,co_avg24,co_iaqi,no2,no2_avg8,no2_avg24,no2_iaqi,so2,so2_avg8,so2_avg24,so2_iaqi,o3,o3_avg8,o3_avg24,o3_iaqi,pm10,pm10_avg8,pm10_avg24,pm10_iaqi,pm25,pm25_avg8,pm25_avg24,pm25_iaqi,data_source,create_date,miss_data,this_id
577132,2014/3/15,22,110000002,NULL,NULL,1800,NULL,2000,18,105,NULL,72,53,47,NULL,40,16,17,NULL,96,30,181,NULL,157,104,137,NULL,85,112,2,41:48.0,1,2329
577133,2014/3/15,23,110000002,NULL,NULL,1800,NULL,2000,18,102,NULL,75,51,48,NULL,41,16,12,NULL,96,30,205,NULL,161,106,147,NULL,89,117,2,41:48.0,1,2330
577134,2014/3/16,0,110000002,NULL,NULL,1800,NULL,2000,18,99,NULL,78,50,75,NULL,44,25,12,NULL,96,30,295,NULL,169,110,133,NULL,92,121,2,41:48.0,1,2331
577135,2014/3/16,1,110000002,NULL,NULL,2500,NULL,2000,25,106,NULL,81,53,95,NULL,47,32,6,NULL,96,30,254,NULL,176,113,196,NULL,98,129,2,41:48.0,1,2332
577136,2014/3/16,2,110000002,NULL,NULL,2200,NULL,2000,23,89,NULL,82,45,94,NULL,49,32,19,NULL,96,30,177,NULL,178,114,83,NULL,99,130,2,41:48.0,1,2333
577137,2014/3/16,3,110000002,NULL,NULL,3200,NULL,2000,32,117,NULL,86,59,81,NULL,52,27,2,NULL,96,30,280,NULL,186,118,261,NULL,108,142,2,41:48.0,1,2334
577138,2014/3/16,4,110000002,NULL,NULL,3000,NULL,2000,30,107,NULL,89,54,73,NULL,54,25,2,NULL,96,30,238,NULL,192,121,172,NULL,114,149,2,41:48.0,1,2335
577139,2014/3/16,5,110000002,NULL,NULL,2200,NULL,2000,23,72,NULL,88,36,65,NULL,56,22,15,NULL,96,30,158,NULL,194,122,75,NULL,115,150,2,41:48.0,1,2336
577140,2014/3/16,6,110000002,NULL,NULL,2700,NULL,2000,27,84,NULL,90,42,60,NULL,57,20,6,NULL,96,30,189,NULL,198,124,140,NULL,119,156,2,41:48.0,1,2337
577141,2014/3/16,7,110000002,NULL,NULL,3100,NULL,2000,31,89,NULL,91,45,61,NULL,58,21,2,NULL,96,30,188,NULL,200,125,110,NULL,121,159,2,41:48.0,1,2338
577142,2014/3/16,8,110000002,NULL,NULL,3100,NULL,2000,31,92,NULL,92,46,90,NULL,60,30,4,NULL,96,30,204,NULL,202,126,161,NULL,125,165,2,41:48.0,1,2339
577143,2014/3/16,9,110000002,NULL,NULL,2800,NULL,2000,28,87,NULL,93,44,96,NULL,62,32,11,NULL,96,30,171,NULL,202,126,90,NULL,126,165,2,41:48.0,1,2340
577144,2014/3/16,10,110000002,NULL,NULL,2000,NULL,2000,20,62,NULL,92,31,75,NULL,63,25,39,NULL,96,30,137,NULL,199,125,69,NULL,124,163,2,41:48.0,1,2341
577145,2014/3/16,11,110000002,NULL,NULL,1600,NULL,2000,16,45,NULL,91,23,67,NULL,62,23,62,NULL,96,30,120,NULL,195,123,65,NULL,123,161,2,41:48.0,1,2342
577146,2014/3/16,12,110000002,NULL,NULL,1600,NULL,2000,16,49,NULL,89,25,68,NULL,63,23,67,NULL,96,30,137,NULL,193,122,51,NULL,121,158,2,41:48.0,1,2343
577147,2014/3/16,13,110000002,NULL,NULL,1500,NULL,2000,15,54,NULL,88,27,63,NULL,63,21,70,NULL,96,30,149,NULL,191,121,63,NULL,119,155,2,41:48.0,1,2344
577148,2014/3/16,14,110000002,NULL,NULL,1600,NULL,2000,16,53,NULL,88,27,62,NULL,64,21,79,NULL,96,30,160,NULL,191,121,37,NULL,116,152,2,41:48.0,1,2345
577149,2014/3/16,15,110000002,NULL,NULL,1400,NULL,2000,14,43,NULL,88,22,59,NULL,65,20,92,NULL,96,30,163,NULL,191,121,3,NULL,112,147,2,41:48.0,1,2346
577150,2014/3/16,16,110000002,NULL,NULL,1500,NULL,2000,15,45,NULL,87,23,69,NULL,66,23,92,NULL,93,29,209,NULL,193,122,11,NULL,109,142,2,41:48.0,1,2347
577151,2014/3/16,17,110000002,NULL,NULL,1500,NULL,3000,15,47,NULL,86,24,76,NULL,67,26,102,NULL,103,32,244,NULL,195,123,26,NULL,106,138,2,41:48.0,1,2348
577152,2014/3/16,18,110000002,NULL,NULL,1300,NULL,2000,13,49,NULL,82,25,65,NULL,68,22,102,NULL,103,32,260,NULL,197,124,3,NULL,101,132,2,41:48.0,1,2349
577153,2014/3/16,19,110000002,NULL,NULL,1400,NULL,2000,14,57,NULL,79,29,68,NULL,69,23,87,NULL,103,32,269,NULL,199,125,5,NULL,96,126,2,41:48.0,1,2350
577154,2014/3/16,20,110000002,NULL,NULL,1600,NULL,2000,16,69,NULL,76,35,74,NULL,70,25,64,NULL,103,32,270,NULL,202,126,24,NULL,91,120,2,41:48.0,1,2351
577155,2014/3/16,21,110000002,NULL,NULL,1800,NULL,2000,18,77,NULL,75,39,72,NULL,71,24,45,NULL,103,32,322,NULL,208,129,33,NULL,87,115,2,41:48.0,1,2352
577156,2014/3/16,23,110000002,NULL,NULL,2000,NULL,3000,20,70,NULL,72,35,68,NULL,73,23,39,NULL,103,32,264,NULL,214,132,86,NULL,83,110,2,41:48.0,1,2353
577157,2014/3/17,0,110000002,NULL,NULL,2100,NULL,3000,21,64,NULL,71,32,74,NULL,73,25,45,NULL,103,32,231,NULL,211,131,65,NULL,80,106,2,41:48.0,1,2354
577158,2014/3/17,1,110000002,NULL,NULL,2200,NULL,3000,23,58,NULL,69,29,77,NULL,72,26,45,NULL,103,32,215,NULL,210,130,49,NULL,74,99,2,41:48.0,1,2355
577159,2014/3/17,2,110000002,NULL,NULL,2000,NULL,2000,20,48,NULL,67,24,60,NULL,71,20,43,NULL,103,32,196,NULL,211,131,55,NULL,73,97,2,41:48.0,1,2356
577160,2014/3/17,3,110000002,NULL,NULL,2100,NULL,2000,21,86,NULL,66,43,48,NULL,69,16,9,NULL,103,32,225,NULL,208,129,56,NULL,64,87,2,41:48.0,1,2357
577161,2014/3/17,4,110000002,NULL,NULL,1900,NULL,2000,19,76,NULL,64,38,44,NULL,68,15,13,NULL,103,32,189,NULL,206,128,48,NULL,59,80,2,41:48.0,1,2358
577162,2014/3/17,5,110000002,NULL,NULL,2200,NULL,2000,23,70,NULL,64,35,47,NULL,67,16,14,NULL,103,32,187,NULL,207,129,41,NULL,58,78,2,41:48.0,1,2359
577163,2014/3/17,6,110000002,NULL,NULL,2300,NULL,2000,23,85,NULL,64,43,47,NULL,67,16,2,NULL,103,32,215,NULL,209,130,38,NULL,54,73,2,41:48.0,1,2360
577164,2014/3/17,7,110000002,NULL,NULL,2400,NULL,2000,24,84,NULL,64,42,57,NULL,67,19,4,NULL,103,32,204,NULL,209,130,31,NULL,50,69,2,41:48.0,1,2361
577165,2014/3/17,8,110000002,NULL,NULL,2600,NULL,2000,26,83,NULL,64,42,61,NULL,65,21,6,NULL,103,32,240,NULL,211,131,38,NULL,45,63,2,41:48.0,1,2362
577166,2014/3/17,9,110000002,NULL,NULL,2400,NULL,2000,24,79,NULL,63,40,65,NULL,64,22,10,NULL,103,32,264,NULL,215,133,49,NULL,43,60,2,41:48.0,1,2363
577167,2014/3/17,10,110000002,NULL,NULL,2200,NULL,2000,23,81,NULL,64,41,58,NULL,63,20,20,NULL,103,32,394,NULL,225,138,48,NULL,43,59,2,41:48.0,1,2364
577168,2014/3/17,11,110000002,NULL,NULL,500,NULL,2000,5,21,NULL,63,11,10,NULL,61,4,66,NULL,103,32,378,NULL,236,143,48,NULL,42,58,2,41:48.0,1pm25,2365
577169,2014/3/17,12,110000002,NULL,NULL,500,NULL,2000,5,21,NULL,63,11,10,NULL,61,4,66,NULL,103,32,378,NULL,236,143,48,NULL,42,58,2,41:48.0,1pm25,2366
577170,2014/3/17,13,110000002,NULL,NULL,300,NULL,2000,3,18,NULL,60,9,5,NULL,56,2,74,NULL,103,32,479,NULL,258,154,37.5,NULL,39,55,2,41:48.0,1pm25,2367
577171,2014/3/17,14,110000002,NULL,NULL,300,NULL,2000,3,17,NULL,58,9,5,NULL,54,2,76,NULL,103,32,343,NULL,265,158,27,NULL,39,55,2,41:48.0,1,2368
577172,2014/3/17,15,110000002,NULL,NULL,300,NULL,2000,3,17,NULL,58,9,5,NULL,54,2,76,NULL,103,32,343,NULL,265,158,27,NULL,39,55,2,41:48.0,1,2369
577173,2014/3/17,16,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,56,10,4,NULL,49,2,71,NULL,103,32,303,NULL,276,163,31,NULL,41,58,2,41:48.0,1,2370
577174,2014/3/17,17,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,56,10,4,NULL,49,2,71,NULL,103,32,303,NULL,276,163,31,NULL,41,58,2,41:48.0,1,2371
577175,2014/3/17,18,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,54,10,4,NULL,43,2,69,NULL,87,28,184,NULL,274,162,23,NULL,42,59,2,41:48.0,1,2372
577176,2014/3/17,19,110000002,NULL,NULL,400,NULL,2000,4,22,NULL,53,11,6,NULL,41,2,69,NULL,77,25,145,NULL,269,160,23,NULL,43,60,2,41:48.0,1,2373
577177,2014/3/17,20,110000002,NULL,NULL,500,NULL,2000,5,34,NULL,51,17,8,NULL,38,3,56,NULL,77,25,120,NULL,263,157,25,NULL,43,60,2,41:48.0,1,2374
577178,2014/3/17,21,110000002,NULL,NULL,500,NULL,2000,5,21,NULL,49,11,7,NULL,35,3,76,NULL,77,25,87,NULL,253,152,23,NULL,43,60,2,41:48.0,1,2375
577179,2014/3/17,22,110000002,NULL,NULL,500,NULL,2000,5,26,NULL,47,13,7,NULL,32,3,67,NULL,77,25,78,NULL,244,147,18,NULL,39,55,2,41:48.0,1,2376
577180,2014/3/17,23,110000002,NULL,NULL,600,NULL,2000,6,49,NULL,46,25,11,NULL,30,4,38,NULL,77,25,84,NULL,237,144,26,NULL,36,52,2,41:48.0,1,2377
577181,2014/3/18,0,110000002,NULL,NULL,600,NULL,2000,6,49,NULL,46,25,11,NULL,30,4,38,NULL,77,25,84,NULL,237,144,26,NULL,36,52,2,41:48.0,1,2378
577182,2014/3/18,1,110000002,NULL,NULL,700,NULL,2000,7,81,NULL,47,41,21,NULL,25,7,5,NULL,77,25,76,NULL,225,138,25,NULL,33,48,2,41:48.0,1,2379
577183,2014/3/18,2,110000002,NULL,NULL,700,NULL,2000,7,67,NULL,48,34,22,NULL,23,8,17,NULL,77,25,78,NULL,220,135,21,NULL,32,45,2,41:48.0,1,2380
577184,2014/3/18,3,110000002,NULL,NULL,300,NULL,1000,3,26,NULL,46,13,10,NULL,22,4,59,NULL,77,25,62,NULL,213,132,13,NULL,30,43,2,41:48.0,1,2381
577185,2014/3/18,4,110000002,NULL,NULL,300,NULL,1000,3,22,NULL,43,11,10,NULL,20,4,61,NULL,77,25,46,NULL,207,129,12,NULL,28,40,2,41:48.0,1,2382
577186,2014/3/18,5,110000002,NULL,NULL,400,NULL,1000,4,22,NULL,42,NULL,12,NULL,19,4,57,NULL,77,25,46,NULL,201,126,10,NULL,27,38,2,41:48.0,1no2,2383
577187,2014/3/18,6,110000002,NULL,NULL,400,NULL,1000,4,35,NULL,42,NULL,12,NULL,19,4,57,NULL,77,25,46,NULL,201,126,10,NULL,27,38,2,41:48.0,1no2,2384
577188,2014/3/18,7,110000002,NULL,NULL,700,NULL,1000,7,48,NULL,38,24,20,NULL,16,7,27,NULL,77,25,62,NULL,188,119,20,NULL,25,36,2,41:48.0,1,2385
577189,2014/3/18,8,110000002,NULL,NULL,600,NULL,1000,6,43,NULL,36,22,15,NULL,14,5,29,NULL,77,25,57,NULL,181,116,25,NULL,25,35,2,41:48.0,1,2386
577190,2014/3/18,9,110000002,NULL,NULL,400,NULL,1000,4,26,NULL,34,13,8,NULL,12,3,55,NULL,77,25,51,NULL,172,111,16,NULL,23,33,2,41:48.0,1,2387
577191,2014/3/18,10,110000002,NULL,NULL,400,NULL,1000,4,26,NULL,34,13,8,NULL,12,3,55,NULL,77,25,51,NULL,172,111,16,NULL,23,33,2,41:48.0,1,2388
577192,2014/3/18,11,110000002,NULL,NULL,300,NULL,1000,3,15,NULL,31,8,5,NULL,9,2,85,NULL,85,27,55,NULL,144,97,13,NULL,22,31,2,41:48.0,1pm25,2389
577193,2014/3/18,12,110000002,NULL,NULL,200,NULL,1000,2,10,NULL,31,5,4,NULL,9,2,96,NULL,96,30,45,NULL,132,91,10,NULL,21,30,2,41:48.0,1,2390
577194,2014/3/18,13,110000002,NULL,NULL,300,NULL,1000,3,15,NULL,31,8,4,NULL,9,2,93,NULL,96,30,44,NULL,114,82,14,NULL,21,30,2,41:48.0,1,2391
577195,2014/3/18,14,110000002,NULL,NULL,700,NULL,1000,7,38,NULL,32,19,21,NULL,10,7,80,NULL,96,30,163,NULL,107,79,50,NULL,22,31,2,41:48.0,1,2392
577196,2014/3/18,15,110000002,NULL,NULL,1000,NULL,1000,10,40,NULL,33,20,31,NULL,11,11,81,NULL,96,30,225,NULL,102,76,69,NULL,23,33,2,41:48.0,1,2393
577197,2014/3/18,16,110000002,NULL,NULL,1000,NULL,1000,10,34,NULL,33,17,29,NULL,12,10,95,NULL,96,30,292,NULL,102,76,83,NULL,25,36,2,41:48.0,1,2394
577198,2014/3/18,17,110000002,NULL,NULL,900,NULL,1000,9,31,NULL,34,16,25,NULL,13,9,101,NULL,102,32,298,NULL,103,77,80,NULL,28,39,2,41:48.0,1,2395
577199,2014/3/18,18,110000002,NULL,NULL,800,NULL,1000,8,32,NULL,34,16,20,NULL,14,7,98,NULL,102,32,266,NULL,106,78,68,NULL,30,42,2,41:48.0,1,2396
577200,2014/3/18,19,110000002,NULL,NULL,700,NULL,1000,7,38,NULL,35,19,17,NULL,14,6,88,NULL,102,32,242,NULL,110,80,60,NULL,31,44,2,41:48.0,1,2397
577201,2014/3/18,20,110000002,NULL,NULL,600,NULL,1000,6,30,NULL,35,15,13,NULL,14,5,93,NULL,102,32,179,NULL,113,82,52,NULL,32,46,2,41:48.0,1,2398
577202,2014/3/18,21,110000002,NULL,NULL,500,NULL,1000,5,30,NULL,35,15,13,NULL,15,5,86,NULL,102,32,143,NULL,115,83,47,NULL,34,48,2,41:48.0,1,2399
577203,2014/3/18,22,110000002,NULL,NULL,500,NULL,1000,5,33,NULL,35,17,13,NULL,15,5,74,NULL,102,32,115,NULL,117,84,43,NULL,35,49,2,41:48.0,1,2400
577204,2014/3/18,23,110000002,NULL,NULL,500,NULL,1000,5,34,NULL,35,17,12,NULL,15,4,64,NULL,102,32,95,NULL,117,84,43,NULL,35,50,2,41:48.0,1,2401
577205,2014/3/19,0,110000002,NULL,NULL,500,NULL,1000,5,29,NULL,33,15,9,NULL,15,3,64,NULL,102,32,49,NULL,116,83,30,NULL,36,51,2,41:48.0,1,2402
577206,2014/3/19,1,110000002,NULL,NULL,1000,NULL,1000,10,54,NULL,32,27,17,NULL,15,6,32,NULL,102,32,116,NULL,118,84,50,NULL,37,52,2,41:48.0,1,2403
577207,2014/3/19,2,110000002,NULL,NULL,900,NULL,1000,9,54,NULL,31,27,18,NULL,14,6,30,NULL,102,32,91,NULL,118,84,50,NULL,38,54,2,41:48.0,1,2404
577208,2014/3/19,3,110000002,NULL,NULL,900,NULL,1000,9,54,NULL,31,27,18,NULL,14,6,30,NULL,102,32,91,NULL,118,84,50,NULL,38,54,2,41:48.0,1,2405
577209,2014/3/19,4,110000002,NULL,NULL,900,NULL,1000,9,46,NULL,33,23,24,NULL,15,8,34,NULL,102,32,107,NULL,122,86,57,NULL,41,58,2,41:48.0,1,2406
577210,2014/3/19,5,110000002,NULL,NULL,900,NULL,1000,9,43,NULL,34,22,23,NULL,16,8,35,NULL,102,32,95,NULL,124,87,60,NULL,44,61,2,41:48.0,1,2407
577211,2014/3/19,6,110000002,NULL,NULL,1000,NULL,1000,10,43,NULL,35,22,22,NULL,16,8,30,NULL,102,32,77,NULL,126,88,54,NULL,45,63,2,41:48.0,1,2408
577212,2014/3/19,7,110000002,NULL,NULL,1100,NULL,1000,12,60,NULL,35,30,23,NULL,16,8,11,NULL,102,32,84,NULL,127,89,54,NULL,47,65,2,41:48.0,1,2409
577213,2014/3/19,8,110000002,NULL,NULL,1400,NULL,1000,14,67,NULL,36,34,28,NULL,17,10,6,NULL,102,32,151,NULL,131,91,60,NULL,48,67,2,41:48.0,1,2410
577214,2014/3/19,9,110000002,NULL,NULL,1300,NULL,1000,13,61,NULL,38,31,30,NULL,18,10,17,NULL,102,32,196,NULL,137,94,68,NULL,51,69,2,41:48.0,1,2411
577215,2014/3/19,10,110000002,NULL,NULL,1200,NULL,1000,12,66,NULL,40,33,30,NULL,19,10,18,NULL,102,32,122,NULL,140,95,67,NULL,53,72,2,41:48.0,1,2412
577216,2014/3/19,11,110000002,NULL,NULL,1100,NULL,1000,12,53,NULL,41,27,28,NULL,20,10,37,NULL,102,32,110,NULL,142,96,75,NULL,54,73,2,41:48.0,1,2413
577217,2014/3/19,12,110000002,NULL,NULL,1000,NULL,1000,10,54,NULL,43,27,27,NULL,21,9,39,NULL,102,32,112,NULL,145,98,69,NULL,56,76,2,41:48.0,1,2414
577218,2014/3/19,13,110000002,NULL,NULL,800,NULL,1000,8,32,NULL,44,16,21,NULL,21,7,58,NULL,102,32,161,NULL,150,100,62,NULL,58,79,2,41:48.0,1,2415
577219,2014/3/19,14,110000002,NULL,NULL,500,NULL,1000,5,11,NULL,43,6,18,NULL,21,6,73,NULL,102,32,39,NULL,145,98,31,NULL,57,78,2,41:48.0,1,2416
577220,2014/3/19,15,110000002,NULL,NULL,400,NULL,1000,4,13,NULL,42,7,14,NULL,21,5,78,NULL,102,32,21,NULL,136,93,33,NULL,56,76,2,41:48.0,1,2417
577221,2014/3/19,16,110000002,NULL,NULL,400,NULL,1000,4,15,NULL,41,8,12,NULL,20,4,83,NULL,102,32,29,NULL,125,88,25,NULL,53,73,2,41:48.0,1,2418
577222,2014/3/19,17,110000002,NULL,NULL,500,NULL,1000,5,16,NULL,40,8,11,NULL,19,4,89,NULL,98,31,46,NULL,115,83,35,NULL,52,71,2,41:48.0,1,2419
577223,2014/3/19,18,110000002,NULL,NULL,300,NULL,1000,3,11,NULL,39,6,4,NULL,19,2,79,NULL,93,29,19,NULL,104,77,17,NULL,49,68,2,41:48.0,1,2420
577224,2014/3/19,19,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,38,4,2,NULL,18,1,81,NULL,93,29,112,NULL,99,75,8,NULL,47,65,2,41:48.0,1,2421
577225,2014/3/19,20,110000002,NULL,NULL,300,NULL,1000,3,7,NULL,37,4,2,NULL,17,1,84,NULL,89,28,44,NULL,93,72,11,NULL,46,63,2,41:48.0,1,2422
577226,2014/3/19,21,110000002,NULL,NULL,300,NULL,1000,3,9,NULL,36,5,2,NULL,17,1,81,NULL,89,28,77,NULL,91,71,11,NULL,44,61,2,41:48.0,1,2423
577227,2014/3/19,22,110000002,NULL,NULL,200,NULL,1000,2,4,NULL,35,2,2,NULL,17,1,87,NULL,89,28,133,NULL,91,71,13,NULL,43,60,2,41:48.0,1,2424
577228,2014/3/19,23,110000002,NULL,NULL,200,NULL,1000,2,3,NULL,34,2,2,NULL,16,1,87,NULL,89,28,140,NULL,93,72,12,NULL,42,58,2,41:48.0,1,2425
577229,2014/3/20,0,110000002,NULL,NULL,200,NULL,1000,2,3,NULL,33,2,2,NULL,16,1,83,NULL,89,28,26,NULL,92,71,9,NULL,41,57,2,41:48.0,1,2426
577230,2014/3/20,1,110000002,NULL,NULL,200,NULL,1000,2,2,NULL,31,1,2,NULL,15,1,85,NULL,89,28,14,NULL,88,69,7,NULL,39,55,2,41:48.0,1,2427
577231,2014/3/20,2,110000002,NULL,NULL,200,NULL,1000,2,2,NULL,28,1,2,NULL,15,1,84,NULL,89,28,12,NULL,85,68,8,NULL,37,53,2,41:48.0,1,2428
577232,2014/3/20,3,110000002,NULL,NULL,300,NULL,1000,3,33,NULL,28,17,4,NULL,14,2,47,NULL,89,28,20,NULL,81,66,8,NULL,36,51,2,41:48.0,1,2429
577233,2014/3/20,4,110000002,NULL,NULL,300,NULL,1000,3,33,NULL,28,17,4,NULL,14,2,47,NULL,89,28,20,NULL,81,66,8,NULL,36,51,2,41:48.0,1,2430
577234,2014/3/20,5,110000002,NULL,NULL,500,NULL,1000,5,33,NULL,26,17,15,NULL,13,5,41,NULL,89,28,30,NULL,75,63,11,NULL,31,45,2,41:48.0,1,2431
577235,2014/3/20,6,110000002,NULL,NULL,500,NULL,1000,5,34,NULL,26,17,17,NULL,13,6,40,NULL,89,28,26,NULL,73,62,9,NULL,30,42,2,41:48.0,1,2432
577236,2014/3/20,7,110000002,NULL,NULL,500,NULL,1000,5,33,NULL,25,17,15,NULL,13,5,41,NULL,89,28,33,NULL,71,61,12,NULL,28,40,2,41:48.0,1,2433
577237,2014/3/20,8,110000002,NULL,NULL,700,NULL,1000,7,46,NULL,24,23,27,NULL,13,9,27,NULL,89,28,47,NULL,67,59,15,NULL,26,37,2,41:48.0,1,2434
577238,2014/3/20,9,110000002,NULL,NULL,500,NULL,1000,5,29,NULL,23,15,23,NULL,12,8,49,NULL,89,28,44,NULL,60,55,10,NULL,24,34,2,41:48.0,1,2435
577239,2014/3/20,10,110000002,NULL,NULL,400,NULL,1000,4,16,NULL,21,8,11,NULL,12,4,67,NULL,89,28,31,NULL,56,53,9,NULL,21,30,2,41:48.0,1,2436
577240,2014/3/20,11,110000002,NULL,NULL,400,NULL,1000,4,17,NULL,19,9,11,NULL,11,4,70,NULL,89,28,47,NULL,54,52,10,NULL,19,26,2,41:48.0,1,2437
577241,2014/3/20,12,110000002,NULL,NULL,300,NULL,1000,3,13,NULL,17,7,8,NULL,10,3,77,NULL,89,28,39,NULL,51,51,13,NULL,16,23,2,41:48.0,1,2438
577242,2014/3/20,13,110000002,NULL,NULL,400,NULL,1000,4,10.5,NULL,17,NULL,10,NULL,10,4,61,NULL,89,28,57,NULL,46,46,12,NULL,14,20,2,41:48.0,1no2,2439
577243,2014/3/20,14,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,17,4,4,NULL,9,2,89,NULL,90,28,33,NULL,46,46,14,NULL,13,19,2,41:48.0,1,2440
577244,2014/3/20,15,110000002,NULL,NULL,300,NULL,1000,3,9,NULL,17,5,3,NULL,8,1,88,NULL,90,28,24,NULL,46,46,16,NULL,13,18,2,41:48.0,1,2441
577245,2014/3/20,16,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,16,4,2,NULL,8,1,86,NULL,90,28,14,NULL,46,46,6,NULL,12,17,2,41:48.0,1,2442
577246,2014/3/20,17,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,16,4,2,NULL,8,1,85,NULL,90,28,19,NULL,45,45,5,NULL,11,15,2,41:48.0,1,2443
577247,2014/3/20,18,110000002,NULL,NULL,300,NULL,1000,3,13,NULL,16,7,2,NULL,8,1,79,NULL,90,28,23,NULL,45,45,10,NULL,10,15,2,41:48.0,1,2444
577248,2014/3/20,19,110000002,NULL,NULL,400,NULL,1000,4,25,NULL,17,13,2,NULL,8,1,67,NULL,90,28,29,NULL,41,41,10,NULL,11,15,2,41:48.0,1,2445
577249,2014/3/20,20,110000002,NULL,NULL,400,NULL,1000,4,18,NULL,17,9,3,NULL,8,1,73,NULL,90,28,23,NULL,40,40,13,NULL,11,15,2,41:48.0,1,2446
577250,2014/3/20,21,110000002,NULL,NULL,300,NULL,1000,3,14,NULL,17,7,2,NULL,8,1,73,NULL,90,28,20,NULL,38,38,6,NULL,10,15,2,41:48.0,1,2447
577251,2014/3/20,22,110000002,NULL,NULL,300,NULL,1000,3,16,NULL,18,8,2,NULL,8,1,71,NULL,90,28,22,NULL,33,33,9,NULL,10,14,2,41:48.0,1,2448
577252,2014/3/20,23,110000002,NULL,NULL,300,NULL,1000,3,12,NULL,18,6,2,NULL,8,1,76,NULL,90,28,23,NULL,29,29,9,NULL,10,14,2,41:48.0,1,2449
577253,2014/3/21,0,110000002,NULL,NULL,300,NULL,1000,3,12,NULL,19,6,3,NULL,8,1,75,NULL,90,28,20,NULL,28,28,7,NULL,10,14,2,41:48.0,1,2450
577254,2014/3/21,1,110000002,NULL,NULL,700,NULL,1000,7,59,NULL,21,30,7,NULL,8,3,26,NULL,90,28,34,NULL,29,29,17,NULL,10,15,2,41:48.0,1,2451
577255,2014/3/21,2,110000002,NULL,NULL,700,NULL,1000,7,77,NULL,24,39,13,NULL,8,5,4,NULL,90,28,55,NULL,31,31,20,NULL,11,15,2,41:48.0,1,2452
577256,2014/3/21,3,110000002,NULL,NULL,400,NULL,1000,4,51,NULL,25,26,5,NULL,8,2,28,NULL,90,28,40,NULL,32,32,15,NULL,11,16,2,41:48.0,1,2453
577257,2014/3/21,4,110000002,NULL,NULL,600,NULL,1000,6,81,NULL,27,41,9,NULL,8,3,3,NULL,90,28,52,NULL,33,33,13,NULL,11,16,2,41:48.0,1,2454
577258,2014/3/21,5,110000002,NULL,NULL,700,NULL,1000,7,54,NULL,27,NULL,16,NULL,8,6,23,NULL,90,28,52,NULL,33,33,15,NULL,11,16,2,41:48.0,1no2,2455
577259,2014/3/21,6,110000002,NULL,NULL,600,NULL,1000,6,27,NULL,27,14,26,NULL,9,9,41,NULL,90,28,28,NULL,33,33,12,NULL,12,16,2,41:48.0,1,2456
577260,2014/3/21,7,110000002,NULL,NULL,600,NULL,1000,6,27,NULL,27,14,33,NULL,10,11,42,NULL,90,28,40,NULL,33,33,12,NULL,12,16,2,41:48.0,1,2457
577261,2014/3/21,8,110000002,NULL,NULL,600,NULL,1000,6,30,NULL,26,15,37,NULL,10,13,40,NULL,90,28,42,NULL,33,33,16,NULL,12,16,2,41:48.0,1,2458
577262,2014/3/21,9,110000002,NULL,NULL,600,NULL,1000,6,27,NULL,26,14,34,NULL,10,12,45,NULL,90,28,46,NULL,33,33,19,NULL,12,17,2,41:48.0,1,2459
577263,2014/3/21,10,110000002,NULL,NULL,500,NULL,1000,5,21,NULL,26,11,20,NULL,11,7,59,NULL,90,28,36,NULL,33,33,16,NULL,12,17,2,41:48.0,1,2460
577264,2014/3/21,11,110000002,NULL,NULL,400,NULL,1000,4,14,NULL,26,7,10,NULL,11,4,72,NULL,90,28,18,NULL,32,32,11,NULL,12,17,2,41:48.0,1,2461
577265,2014/3/21,12,110000002,NULL,NULL,300,NULL,1000,3,10,NULL,26,5,9,NULL,11,3,81,NULL,90,28,17,NULL,31,31,14,NULL,12,17,2,41:48.0,1,2462
577266,2014/3/21,13,110000002,NULL,NULL,300,NULL,1000,3,9,NULL,25,5,8,NULL,11,3,85,NULL,90,28,17,NULL,29,29,14,NULL,12,17,2,41:48.0,1,2463
577267,2014/3/21,14,110000002,NULL,NULL,300,NULL,1000,3,8,NULL,25,4,5,NULL,11,2,91,NULL,91,29,11,NULL,29,29,10,NULL,12,17,2,41:48.0,1,2464
577268,2014/3/21,15,110000002,NULL,NULL,300,NULL,1000,3,9,NULL,25,5,6,NULL,11,2,94,NULL,95,30,17,NULL,28,28,11,NULL,12,17,2,41:48.0,1,2465
577269,2014/3/21,16,110000002,NULL,NULL,300,NULL,1000,3,14,NULL,25,7,6,NULL,11,2,100,NULL,101,32,51,NULL,30,30,13,NULL,12,17,2,41:48.0,1,2466
577270,2014/3/21,17,110000002,NULL,NULL,300,NULL,1000,3,20,NULL,26,10,5,NULL,11,2,100,NULL,101,32,94,NULL,33,33,28,NULL,13,19,2,41:48.0,1,2467
577271,2014/3/21,18,110000002,NULL,NULL,400,NULL,1000,4,32,NULL,27,16,7,NULL,11,3,80,NULL,101,32,96,NULL,36,36,25,NULL,14,20,2,41:48.0,1,2468
